CMDLINE C:\Users\Muell\Anaconda3\envs\Py3.7-TF2.0\python.exe wasseruhr.py
MEM 224.753906 1576608778.2657
MEM 224.753906 1576608778.3784
MEM 224.789062 1576608778.4911
MEM 224.789062 1576608778.6057
MEM 224.789062 1576608778.7155
MEM 224.789062 1576608778.8242
MEM 224.789062 1576608778.9299
MEM 224.789062 1576608779.0350
MEM 224.789062 1576608779.1402
MEM 224.789062 1576608779.2454
MEM 224.789062 1576608779.3541
MEM 224.789062 1576608779.4592
MEM 224.789062 1576608779.5652
MEM 224.789062 1576608779.6704
MEM 224.789062 1576608779.7755
MEM 224.789062 1576608779.8807
MEM 224.789062 1576608779.9867
MEM 224.789062 1576608780.0919
MEM 224.789062 1576608780.1976
MEM 224.789062 1576608780.3028
MEM 224.789062 1576608780.4082
MEM 224.789062 1576608780.5143
MEM 224.789062 1576608780.6198
MEM 224.789062 1576608780.7309
MEM 224.789062 1576608780.8397
MEM 224.789062 1576608780.9446
MEM 224.789062 1576608781.0498
MEM 224.789062 1576608781.1553
